Type	DBS1	DBS2	DBS3	DBS4	DBS5	DBS6	DBS7	DBS8	DBS9	DBS10	DBS11
AT>CC	0.000275824048756461	3.87802443930924e-18	0.00857501730159791	6.51985707897562e-18	1.92834214765879e-05	5.85816011572097e-05	0.00609854829742398	0.000127952820547711	0.00164899852863765	0.00108582047005647	0.00175532018058443
AT>CG	3.69622799343676e-06	3.87802443930924e-18	0.0137880234144636	8.81112113815848e-18	9.50591199550108e-18	1.66852134751364e-06	0.00108137198245058	0.00023801014171812	8.54144181687592e-18	0.00242437501503986	1.60750374432469e-05
AT>GA	0.00196884506183063	0.000156236955828285	0.00170933714932734	0.000301776241941158	0.00100491069666726	0.00148516735328137	0.0140286095020616	0.000144953544956148	0.00590119136372013	7.54458016263371e-05	0.0103471505381819
AT>GC	0.000161593887150251	5.44039399759209e-06	0.00495802211821465	1.6392783512853e-05	9.50591199550108e-18	1.5768443503975e-05	0.00905040154681611	0.000202219142963515	0.00167679063867087	0.0038190926877848	0.00386170439728575
AT>TA	0.0021731591720206	0.000425931701008065	0.00221930513862941	0.00421927893825137	0.00071792268689832	0.00201689393655495	0.0331231057687564	0.00028185411519251	0.00852291374352044	0.00274263273902193	0.0035475944702338
CC>AA	1.05881611899156e-05	0.724189213793669	0.00923319566189574	7.01256782727422e-18	1.02242812719791e-17	8.18422331552612e-18	9.47238985492182e-18	0.0366672045374676	8.98764277538817e-18	0.0137930274934731	7.30346719965879e-18
CC>AG	1.22862625128267e-05	0.0726189736483707	1.12748593891136e-17	0.00543974904315701	0.0236619080865803	0.06074074171523	8.69699511016051e-05	0.0149171042081561	0.0263052959279654	7.17841503857397e-05	0.000965846274567121
CC>AT	0.0186791145520209	0.100026134501888	0.00598278574791704	0.0157281878411722	0.00236619080865803	0.000431890338819331	0.000892751787211658	0.027716942012574	0.0194300481286108	0.0105712984439028	0.0342815807330922
CC>GA	0.000133850339570632	0.0177046258068342	0.000645003217305148	0.00355637368383193	6.58248965700752e-05	0.0350048105664069	0.000316444882321503	0.000778576600283761	0.0109605399699855	0.0034130192118886	0.000946966563438751
CC>GG	9.8090323476388e-05	0.000450117605258496	7.36420996135799e-05	7.31310644844312e-05	1.15875187749097e-05	0.0178475231338582	0.00214805300913604	5.38940539133382e-05	0.00304902293710508	7.46031633041137e-18	0.00342815807330922
CC>GT	0.00691227126737887	0.00110028747952077	1.15795853185491e-17	8.00434527713158e-05	2.41487786233412e-05	0.00339201544643493	0.000170796409994719	0.000220388184752758	0.0178357877693401	0.00108733355423	0.0690599959695627
CC>TA	0.0103883845636908	0.0160041815203021	0.0211276644408616	0.000170305218662374	0.00123665116337271	0.00218903322415277	9.47238985492182e-18	0.000689073975034824	0.000684535541761827	0.0240622888389786	0.0584277375972703
CC>TG	0.0025471519843665	0.000237061938769475	2.9456839845432e-05	8.31490185233943e-06	0.00468369456363996	0.00677417038285114	0.000247288053734684	0.00405167798169917	0.0154443972304343	7.46031633041137e-18	0.0320955089182284
CC>TT	0.857041726504491	4.17108980872874e-18	1.12748593891136e-17	7.01256782727422e-18	1.02242812719791e-17	8.18422331552612e-18	9.47238985492182e-18	0.00421528493107895	8.98764277538817e-18	0.0207398807566092	0.329898110243091
CG>AT	5.96668731778148e-07	0.00113949550023585	0.000285764176123334	0.000287791737428231	0.00158193496704019	0.00736498747933428	6.44590680225012e-05	0.000306979931942477	0.000216164647057606	7.39023980532532e-18	0.0017914901322812
CG>GC	5.3630920833127e-06	0.000365629425727851	1.11689519541162e-17	5.06116503753096e-06	9.56877736160898e-05	0.000576305386313955	0.000194103795816549	1.0772898232764e-17	1.18446381949373e-05	1.89493328341675e-05	0.000163399649427844
CG>GT	1.68215065343757e-06	0.00126830803504512	1.11689519541162e-17	6.94669711033661e-18	0.00625057230879296	0.00314525990496769	2.14863560075004e-05	0.00115355812934906	9.81130863813977e-05	1.01727997320268e-05	0.00116151558027022
CG>TA	0.000352262136837513	4.13190977042044e-18	0.0985081438115296	6.94669711033661e-18	1.01282421670256e-17	8.10734696000988e-18	9.38341344482143e-18	0.000482397035909606	8.90321970986124e-18	0.357045323927997	7.26439405287648e-18
CG>TC	1.24677048431255e-05	0.00213036115261485	0.000726484982961434	6.94669711033661e-18	2.87449158645108e-05	0.00870318812213109	5.05500259693367e-05	0.000862785212447023	0.000131278073327222	0.00264293326371284	0.000674269637699239
CG>TT	0.000122698047662504	0.00550921302722724	0.00721453923522643	0.000358251093833073	0.00214139977245685	0.0182659503797813	3.24890310644813e-05	0.000313653408723835	8.18267088633588e-05	0.00774927979586743	0.00068805033102448
